PropertyID,Region,PropertyType,SizeSqm,Bedrooms,Bathrooms,YearBuilt,PropertyAge,HasGarage,HasPool,SecurityLevel,ProximityToAmenities_km,SalePrice,MonthlyRental,PricePerSqm,GrossRentalYield,NetROI,SaleDate
PROP-01257,Menlyn,Townhouse,163.8,4.0,2,2003.0,21.0,1,0,1,4.31,1582000.0,8400.0,9658.12,6.37,-4.43,2021-04-30
PROP-01883,Fourways,Duplex,227.4,4.0,2,2015.0,9.0,0,0,3,4.75,3088000.0,13400.0,13579.6,5.21,-5.59,2023-08-10
PROP-01632,Bloemfontein,House,370.0,5.0,3,2022.0,2.0,1,1,3,0.62,3267000.0,12600.0,8829.73,4.63,-6.17,2022-10-01
PROP-01696,Sandton,Townhouse,180.7,4.0,2,2018.0,6.0,1,0,3,1.69,6376000.0,23100.0,35285.0,4.35,-6.45,2023-10-22
PROP-01398,Stellenbosch,House,290.7,3.0,2,2013.0,11.0,1,0,2,2.22,6241000.0,21200.0,21468.87,4.08,-6.72,2023-12-01
PROP-00664,Durban North,Apartment,70.0,1.0,1,2020.0,4.0,0,0,2,1.71,932000.0,5600.0,13314.29,7.21,-3.59,2021-06-01
PROP-01854,Cape Town CBD,House,157.6,3.0,2,1985.0,39.0,1,0,3,0.46,3652000.0,17300.0,23172.59,5.68,-5.12,2019-10-20
PROP-01258,Khayelitsha,House,314.6,2.0,1,1998.0,26.0,1,0,2,0.2,1167000.0,7400.0,3709.47,7.61,-3.19,2022-08-03
PROP-01792,Waterfront,Apartment,137.6,2.0,1,2001.0,23.0,0,0,1,3.82,4541000.0,23000.0,33001.45,6.08,-4.72,2022-06-08
PROP-01701,Waterfront,Apartment,94.7,2.0,1,2019.0,5.0,0,0,1,2.33,3732000.0,18900.0,39408.66,6.08,-4.72,2023-05-26
PROP-00318,Durban North,House,256.2,3.0,2,1978.0,46.0,1,0,3,1.62,3435000.0,16400.0,13407.49,5.73,-5.07,2022-12-03
PROP-00649,Umhlanga,House,352.1,3.0,2,1989.0,35.0,1,0,1,4.02,4589000.0,26300.0,13033.23,6.88,-3.92,2021-05-14
PROP-01435,Pretoria East,House,301.7,4.0,3,2012.0,12.0,1,1,3,0.68,4083000.0,18600.0,13533.31,5.47,-5.33,2021-01-16
PROP-01480,Umhlanga,House,355.2,4.0,2,2016.0,8.0,1,0,2,2.72,5450000.0,29500.0,15343.47,6.5,-4.3,2019-06-11
PROP-00710,Rosebank,Duplex,185.4,4.0,3,2013.0,11.0,1,0,1,4.98,3740000.0,16600.0,20172.6,5.33,-5.47,2024-05-24
PROP-01383,Port Elizabeth,Duplex,226.9,2.0,1,2014.0,10.0,1,0,2,2.15,1455000.0,9100.0,6412.52,7.51,-3.29,2022-01-05
PROP-01283,Durban North,Townhouse,131.2,3.0,2,1995.0,29.0,1,0,2,1.32,1712000.0,7000.0,13048.78,4.91,-5.89,2021-06-03
PROP-01769,Soweto,Duplex,187.9,3.0,2,2019.0,5.0,1,0,2,0.19,1034000.0,7500.0,5502.93,8.7,-2.1,2021-03-08
PROP-00973,Fourways,Apartment,128.0,1.0,1,1977.0,47.0,0,0,2,1.15,1156000.0,7400.0,9031.25,7.68,-3.12,2022-05-30
PROP-00628,Fourways,House,238.2,6.0,4,2016.0,8.0,1,0,2,1.67,4580000.0,19700.0,19227.54,5.16,-5.64,2021-09-08
PROP-00633,Fourways,House,423.3,5.0,3,2016.0,8.0,1,0,1,2.74,5986000.0,25600.0,14141.27,5.13,-5.67,2021-08-20
PROP-01307,Fourways,Commercial,432.2,3.0,2,2005.0,19.0,1,0,3,3.88,5598000.0,35500.0,12952.34,7.61,-3.19,2022-05-11
PROP-01401,Pretoria East,Duplex,218.6,3.0,2,2021.0,3.0,1,0,3,4.77,2188000.0,13000.0,10009.15,7.13,-3.67,2022-12-09
PROP-01409,Menlyn,House,226.4,6.0,5,2012.0,12.0,0,1,1,3.77,3320000.0,19600.0,14664.31,7.08,-3.72,2023-12-27
PROP-01249,Bloemfontein,Townhouse,216.6,4.0,3,1992.0,32.0,0,0,2,1.95,1167000.0,4900.0,5387.81,5.04,-5.76,2024-03-09
PROP-01973,Fourways,Apartment,87.8,3.0,2,1983.0,41.0,0,0,2,0.77,880000.0,4800.0,10022.78,6.55,-4.25,2023-11-23
PROP-01255,Rosebank,Apartment,97.0,1.0,1,2015.0,9.0,0,0,3,0.1,1668000.0,11100.0,17195.88,7.99,-2.81,2021-03-15
PROP-01497,Bloemfontein,Townhouse,143.8,3.0,1,2003.0,21.0,1,0,3,2.98,1039000.0,4300.0,7225.31,4.97,-5.83,2023-10-04
PROP-01372,Khayelitsha,Commercial,402.7,3.0,2,2009.0,15.0,1,0,2,3.5,1830000.0,9100.0,4544.33,5.97,-4.83,2019-09-14
PROP-01530,Khayelitsha,House,378.6,4.0,3,2006.0,18.0,1,1,2,3.57,1550000.0,9500.0,4094.03,7.35,-3.45,2019-09-15
PROP-01664,Sandton,Apartment,118.2,3.0,2,1984.0,40.0,0,0,2,4.08,1808000.0,14600.0,15296.11,9.69,-1.11,2020-04-12
PROP-01355,Rosebank,Apartment,99.1,3.0,2,1986.0,38.0,0,0,3,3.96,1744000.0,10400.0,17598.39,7.16,-3.64,2022-02-19
PROP-01946,Sandton,Townhouse,112.9,3.0,2,2020.0,4.0,0,0,2,1.85,3101000.0,18300.0,27466.78,7.08,-3.72,2020-12-17
PROP-01921,Fourways,House,302.4,3.0,2,2009.0,15.0,1,0,3,1.61,4566000.0,19600.0,15099.21,5.15,-5.65,2023-08-14
PROP-01644,Umhlanga,Townhouse,206.3,3.0,2,2003.0,21.0,1,0,2,2.38,3525000.0,17100.0,17086.77,5.82,-4.98,2023-07-07
PROP-01868,Fourways,Commercial,343.0,3.0,2,2011.0,13.0,1,0,1,1.52,5256000.0,24900.0,15323.62,5.68,-5.12,2023-01-10
PROP-00796,Stellenbosch,Duplex,190.3,4.0,3,2016.0,8.0,1,0,2,0.83,3366000.0,17000.0,17687.86,6.06,-4.74,2020-11-20
PROP-00646,Port Elizabeth,Apartment,152.6,1.0,1,2020.0,4.0,0,0,1,4.06,908000.0,5200.0,5950.2,6.87,-3.93,2023-12-05
PROP-01013,Umhlanga,Duplex,215.7,3.0,2,2023.0,1.0,1,0,3,4.32,3209000.0,20200.0,14877.14,7.55,-3.25,2022-09-16
PROP-01858,Waterfront,Duplex,194.2,2.0,1,1988.0,36.0,1,0,3,4.66,7554000.0,33500.0,38898.04,5.32,-5.48,2020-01-21
PROP-00557,Fourways,Townhouse,172.3,3.0,2,2011.0,13.0,1,0,2,0.23,2342000.0,10000.0,13592.57,5.12,-5.68,2021-01-18
PROP-00682,Rosebank,Commercial,295.4,3.0,2,2019.0,5.0,0,0,2,2.62,6664000.0,37400.0,22559.24,6.73,-4.07,2023-02-26
PROP-00578,Umhlanga,Apartment,109.9,0.0,1,2008.0,16.0,0,0,3,3.19,1858000.0,11600.0,16906.28,7.49,-3.31,2023-01-18
PROP-01110,Sandton,Apartment,143.3,2.0,1,2008.0,16.0,0,0,2,1.65,3020000.0,13100.0,21074.67,5.21,-5.59,2021-10-27
PROP-01267,Port Elizabeth,House,191.7,4.0,3,2023.0,1.0,1,1,1,0.48,2023000.0,10600.0,10552.95,6.29,-4.51,2021-02-08
PROP-01723,Menlyn,Duplex,260.8,3.0,2,2009.0,15.0,1,0,1,4.77,2875000.0,17600.0,11023.77,7.35,-3.45,2020-09-19
PROP-01184,Bloemfontein,House,329.3,4.0,3,2016.0,8.0,0,0,3,1.16,2419000.0,11100.0,7345.89,5.51,-5.29,2019-10-26
PROP-00525,Port Elizabeth,Townhouse,149.5,4.0,2,1975.0,49.0,1,0,2,2.91,1049000.0,5800.0,7016.72,6.63,-4.17,2022-01-13
PROP-01060,Port Elizabeth,House,287.7,3.0,2,1986.0,38.0,1,0,1,3.81,2180000.0,11200.0,7577.34,6.17,-4.63,2022-01-08
PROP-00541,Pretoria East,Apartment,90.4,2.0,1,2013.0,11.0,0,0,2,3.16,795000.0,5600.0,8794.25,8.45,-2.35,2022-06-29
PROP-01195,Rosebank,Townhouse,131.5,4.0,3,1998.0,26.0,0,0,2,1.55,2240000.0,14900.0,17034.22,7.98,-2.82,2021-06-26
PROP-01679,Pretoria East,Duplex,190.95,3.0,2,2001.0,23.0,1,0,1,2.65,2085000.0,11100.0,10919.09,6.39,-4.41,2022-09-26
PROP-00749,Waterfront,Apartment,67.8,3.0,2,2010.0,14.0,0,0,3,0.19,3433000.0,17300.0,50634.22,6.05,-4.75,2020-12-12
PROP-01871,Rosebank,House,366.0,3.0,2,1987.0,37.0,1,1,3,3.89,6387000.0,35100.0,17450.82,6.59,-4.21,2022-09-11
PROP-01431,Waterfront,House,137.8,3.0,2,1996.0,28.0,0,1,2,3.99,7448000.0,35900.0,54049.35,5.78,-5.02,2021-02-15
PROP-00485,Soweto,Apartment,84.4,2.0,1,1972.0,52.0,0,0,3,1.77,504000.0,2500.0,5971.56,5.95,-4.85,2020-10-07
PROP-01758,Waterfront,Apartment,114.7,2.0,1,1982.0,42.0,0,0,2,0.11,3532000.0,19800.0,30793.37,6.73,-4.07,2020-03-28
PROP-00096,Soweto,Commercial,387.2,2.0,1,2007.0,17.0,1,0,2,4.4,2411000.0,11100.0,6226.76,5.52,-5.28,2019-10-05
PROP-01021,Khayelitsha,Townhouse,156.8,3.0,2,2007.0,17.0,0,0,2,3.77,749000.0,4000.0,4776.79,6.41,-4.39,2021-06-25
PROP-00564,Menlyn,Apartment,132.9,4.0,2,2004.0,20.0,0,0,1,4.68,1274000.0,8000.0,9586.16,7.54,-3.26,2021-02-15
PROP-01265,Sandton,Commercial,398.0,2.0,1,2011.0,13.0,1,0,3,2.4,10208000.0,55600.0,25648.24,6.54,-4.26,2022-01-15
PROP-00743,Rosebank,Townhouse,156.7,3.0,2,1977.0,47.0,1,0,2,1.86,1997000.0,13900.0,12744.1,8.35,-2.45,2020-12-24
PROP-00864,Port Elizabeth,Apartment,143.6,2.0,1,2013.0,11.0,0,0,2,3.94,997000.0,5800.0,6942.9,6.98,-3.82,2020-08-08
PROP-01599,Durban North,House,296.3,4.0,3,2010.0,14.0,0,0,2,1.44,3582000.0,17500.0,12089.1,5.86,-4.94,2024-03-09
PROP-01715,Midrand,Apartment,89.4,2.0,1,2020.0,4.0,0,0,1,2.28,967000.0,6000.0,10816.55,7.45,-3.35,2020-11-03
PROP-01485,Fourways,Townhouse,197.7,5.0,3,1991.0,33.0,0,0,1,3.07,2502000.0,13100.0,12655.54,6.28,-4.52,2022-04-30
PROP-00892,Soweto,Commercial,461.0,2.0,1,2002.0,22.0,1,0,1,2.25,2151000.0,11100.0,4665.94,6.19,-4.61,2023-12-24
PROP-01578,Waterfront,Apartment,75.0,2.0,1,2023.0,1.0,0,0,2,4.37,2618000.0,18900.0,34906.67,8.66,-2.14,2023-03-23
PROP-01039,Waterfront,Apartment,113.6,2.0,2,1993.0,31.0,0,0,2,4.54,2969000.0,24200.0,26135.56,9.78,-1.02,2024-02-22
PROP-00207,Durban North,House,276.8,3.0,2,2009.0,15.0,1,0,2,3.71,3316000.0,17400.0,11979.77,6.3,-4.5,2021-10-10
PROP-00393,Waterfront,Apartment,101.1,2.0,2,1998.0,26.0,0,0,3,4.3,4267000.0,23700.0,42205.74,6.67,-4.13,2019-07-12
PROP-00795,Stellenbosch,Commercial,445.2,1.0,1,1968.0,56.0,1,0,3,2.35,5910000.0,26400.0,13274.93,5.36,-5.44,2023-06-25
PROP-00871,Waterfront,Commercial,360.8,2.0,1,1986.0,38.0,1,0,1,3.52,10591000.0,75000.0,29354.21,8.5,-2.3,2022-12-11
PROP-00398,Khayelitsha,House,212.5,4.0,2,1996.0,28.0,0,0,2,4.37,949000.0,5600.0,4465.88,7.08,-3.72,2022-02-22
PROP-00767,Rosebank,Townhouse,192.8,4.0,3,2011.0,13.0,1,0,3,1.36,4784000.0,17700.0,24813.28,4.44,-6.36,2020-11-14
PROP-01860,Menlyn,Commercial,415.3,2.0,1,1995.0,29.0,1,0,3,2.75,4940000.0,26000.0,11895.02,6.32,-4.48,2023-03-08
PROP-01242,Bloemfontein,Townhouse,141.2,2.0,1,2004.0,20.0,0,0,1,2.75,903000.0,5300.0,6395.18,7.04,-3.76,2019-12-03
PROP-01029,Port Elizabeth,Commercial,248.0,2.0,1,2012.0,12.0,1,0,1,3.06,2385000.0,10900.0,9616.94,5.48,-5.32,2022-03-31
PROP-01793,Sandton,Townhouse,144.9,3.0,2,2010.0,14.0,0,0,2,2.08,2868000.0,18200.0,19792.96,7.62,-3.18,2020-05-22
PROP-00643,Umhlanga,House,270.1,5.0,3,1973.0,51.0,0,0,2,4.78,3827000.0,22100.0,14168.83,6.93,-3.87,2023-05-09
PROP-01912,Menlyn,Apartment,70.9,1.0,1,2001.0,23.0,0,0,2,4.19,694000.0,4400.0,9788.43,7.61,-3.19,2022-06-04
PROP-00613,Port Elizabeth,Townhouse,145.9,3.0,2,2016.0,8.0,1,0,2,4.25,981000.0,5900.0,6723.78,7.22,-3.58,2021-03-31
PROP-01763,Stellenbosch,Apartment,66.5,2.0,1,2006.0,18.0,0,0,3,1.7,1267000.0,5100.0,19052.63,4.83,-5.97,2023-09-21
PROP-00961,Sandton,Apartment,108.5,2.0,1,1974.0,50.0,0,0,2,1.76,2601000.0,10800.0,23972.35,4.98,-5.82,2024-01-24
PROP-01571,Midrand,Apartment,102.0,2.0,1,2017.0,7.0,0,0,2,4.56,1008000.0,5900.0,9882.35,7.02,-3.78,2024-05-16
PROP-00726,Fourways,House,340.0,2.0,2,2019.0,5.0,0,0,2,1.86,3735000.0,24000.0,10985.29,7.71,-3.09,2023-11-30
PROP-00684,Pretoria East,Duplex,181.1,4.0,3,2020.0,4.0,1,0,1,4.51,1725000.0,10900.0,9525.12,7.58,-3.22,2019-12-05
PROP-00099,Cape Town CBD,Apartment,136.7,2.0,1,2011.0,13.0,0,0,2,4.48,2298000.0,14800.0,16810.53,7.73,-3.07,2022-07-15
PROP-00805,Fourways,Apartment,117.6,3.0,2,1992.0,32.0,0,0,1,2.48,1222000.0,7300.0,10391.16,7.17,-3.63,2023-07-17
PROP-01752,Stellenbosch,Townhouse,143.3,3.0,2,1987.0,37.0,1,0,2,2.47,2270000.0,12600.0,15840.89,6.66,-4.14,2022-02-25
PROP-01598,Midrand,Commercial,136.9,2.0,1,2016.0,8.0,1,0,2,3.17,2011000.0,10700.0,14689.55,6.38,-4.42,2021-05-01
PROP-00407,Durban North,Apartment,121.4,2.0,1,2012.0,12.0,0,0,2,0.17,1624000.0,8000.0,13377.27,5.91,-4.89,2020-09-10
PROP-00503,Sandton,Apartment,124.2,2.0,1,2007.0,17.0,0,0,2,0.95,2103000.0,15300.0,16932.37,8.73,-2.07,2022-09-26
PROP-01072,Midrand,House,308.4,3.0,2,2005.0,19.0,1,0,3,0.93,2498000.0,15200.0,8099.87,7.3,-3.5,2019-10-02
PROP-01057,Port Elizabeth,Commercial,274.2,1.0,1,2022.0,2.0,1,0,1,3.05,20280114.0,12900.0,73961.03,5.21,-5.59,2022-01-30
PROP-00930,Pretoria East,House,258.2,5.0,3,2000.0,24.0,1,0,1,0.1,2689000.0,13000.0,10414.41,5.8,-5.0,2022-01-02
PROP-00780,Midrand,Commercial,248.8,2.0,1,1992.0,32.0,0,0,2,4.17,2207000.0,14000.0,8870.58,7.61,-3.19,2020-06-09
PROP-01864,Umhlanga,Apartment,101.6,2.0,2,1977.0,47.0,0,0,2,0.25,1201000.0,9000.0,11820.87,8.99,-1.81,2024-04-19
PROP-00201,Rosebank,Apartment,97.9,4.0,3,2017.0,7.0,0,0,2,1.63,2424000.0,12800.0,24759.96,6.34,-4.46,2022-11-21
PROP-00135,Khayelitsha,Duplex,229.8,3.0,2,1997.0,27.0,0,0,1,0.28,676000.0,5000.0,2941.69,8.88,-1.92,2023-02-22
PROP-01052,Menlyn,Duplex,193.4,2.0,1,1975.0,49.0,1,0,2,1.3,1783000.0,10600.0,9219.23,7.13,-3.67,2021-08-15
PROP-00041,Menlyn,Commercial,183.0,1.0,1,1971.0,53.0,0,0,2,4.2,1844000.0,14000.0,10076.5,9.11,-1.69,2022-01-19
PROP-01018,Cape Town CBD,Apartment,70.8,4.0,3,2018.0,6.0,0,0,2,3.79,1922000.0,11700.0,27146.89,7.3,-3.5,2020-11-28
PROP-00231,Sandton,Townhouse,136.9,2.0,1,2016.0,8.0,1,0,3,2.72,3074000.0,18400.0,22454.35,7.18,-3.62,2021-04-29
PROP-01514,Rosebank,Apartment,154.0,1.0,1,2000.0,24.0,0,0,2,2.7,1961000.0,14100.0,12733.77,8.63,-2.17,2022-08-15
PROP-01797,Port Elizabeth,Apartment,146.8,2.0,1,2004.0,20.0,0,0,3,2.82,976000.0,4800.0,6648.5,5.9,-4.9,2022-01-15
PROP-00379,Waterfront,House,166.0,3.0,2,1973.0,51.0,1,1,2,4.35,5915000.0,43500.0,35632.53,8.83,-1.97,2020-07-13
PROP-00289,Sandton,Apartment,97.6,3.0,2,2012.0,12.0,0,0,3,4.37,2508000.0,14500.0,25696.72,6.94,-3.86,2023-02-08
PROP-00419,Stellenbosch,Townhouse,150.1,3.0,2,2003.0,21.0,0,0,2,4.69,2280000.0,9900.0,15189.87,5.21,-5.59,2021-06-14
PROP-01699,Port Elizabeth,Commercial,242.7,0.0,1,2016.0,8.0,0,0,2,1.94,1962000.0,10100.0,8084.05,6.18,-4.62,2021-06-22
PROP-00392,Fourways,Duplex,244.2,2.0,1,2014.0,10.0,1,0,3,4.32,3418000.0,14900.0,13996.72,5.23,-5.57,2019-09-24
PROP-00593,Soweto,House,346.7,4.0,2,2019.0,5.0,0,0,3,3.49,1869000.0,9600.0,5390.83,6.16,-4.64,2019-12-05
PROP-01523,Midrand,Apartment,117.9,1.0,1,1986.0,38.0,0,0,3,1.78,1191000.0,5400.0,10101.78,5.44,-5.36,2022-11-28
PROP-01163,Rosebank,House,217.2,4.0,3,2022.0,2.0,1,0,1,1.23,4364000.0,23900.0,20092.08,6.57,-4.23,2019-11-11
PROP-01087,Fourways,Duplex,169.5,4.0,2,2011.0,13.0,1,0,2,1.26,2513000.0,12400.0,14825.96,5.92,-4.88,2024-02-28
PROP-01496,Durban North,Townhouse,180.6,3.0,2,2016.0,8.0,0,0,2,1.3,2180000.0,11500.0,12070.87,6.33,-4.47,2021-09-13
PROP-00648,Cape Town CBD,Apartment,87.3,4.0,2,1992.0,32.0,0,0,2,3.25,2176000.0,11600.0,24925.54,6.4,-4.4,2023-10-09
PROP-01153,Sandton,Apartment,138.2,2.0,1,1987.0,37.0,0,0,2,1.75,2056000.0,15300.0,14876.99,8.93,-1.87,2023-01-23
PROP-01368,Khayelitsha,House,380.5,5.0,3,2018.0,6.0,1,0,3,4.99,1786000.0,8200.0,4693.82,5.51,-5.29,2022-03-20
PROP-00521,Bloemfontein,Townhouse,104.8,3.0,2,2010.0,14.0,0,0,2,3.47,797000.0,4000.0,7604.96,6.02,-4.78,2019-12-16
PROP-01863,Soweto,Apartment,76.7,3.0,2,2018.0,6.0,0,0,1,1.02,350000.0,2900.0,4563.23,9.94,-0.86,2021-03-23
PROP-01881,Sandton,Duplex,216.8,4.0,3,2002.0,22.0,1,1,3,0.58,6060000.0,31200.0,27952.03,6.18,-4.62,2020-01-22
PROP-00065,Rosebank,House,221.2,5.0,3,2004.0,20.0,1,0,3,2.96,3965000.0,27400.0,17924.95,8.29,-2.51,2021-02-25
PROP-01837,Fourways,Apartment,103.6,3.0,2,2021.0,3.0,0,0,2,4.3,1474000.0,7800.0,14227.8,6.35,-4.45,2022-05-02
PROP-00015,Port Elizabeth,Commercial,438.9,1.0,1,2011.0,13.0,1,0,2,4.04,3855000.0,17000.0,8783.32,5.29,-5.51,2020-10-24
PROP-01181,Pretoria East,House,321.8,5.0,3,1996.0,28.0,1,0,2,1.44,3347000.0,16300.0,10400.87,5.84,-4.96,2019-07-08
PROP-01065,Stellenbosch,House,166.5,4.0,3,2019.0,5.0,1,0,3,3.22,4149000.0,15200.0,24918.92,4.4,-6.4,2022-06-08
PROP-00493,Bloemfontein,House,250.3,6.0,3,1998.0,26.0,1,0,2,2.27,1789000.0,8700.0,7147.42,5.84,-4.96,2019-07-17
PROP-00380,Midrand,House,287.8,4.0,2,2016.0,8.0,1,0,2,1.83,3389000.0,18200.0,11775.54,6.44,-4.36,2022-10-01
PROP-00188,Khayelitsha,Apartment,109.4,2.0,1,2007.0,17.0,0,0,2,3.37,434000.0,2500.0,3967.09,6.91,-3.89,2021-08-17
PROP-00764,Bloemfontein,Apartment,168.5,2.0,1,2013.0,11.0,0,0,2,4.01,943000.0,5200.0,5596.44,6.62,-4.18,2023-01-10
PROP-00217,Fourways,House,306.8,6.0,4,1980.0,44.0,1,1,1,0.73,4832000.0,21400.0,15749.67,5.31,-5.49,2023-03-25
PROP-00792,Bloemfontein,Duplex,181.1,3.0,2,2016.0,8.0,0,1,2,4.5,1206000.0,7700.0,6659.3,7.66,-3.14,2019-12-15
PROP-01077,Soweto,House,424.7,4.0,2,2001.0,23.0,1,1,3,4.03,1976000.0,12400.0,4652.7,7.53,-3.27,2024-01-18
PROP-00879,Cape Town CBD,Apartment,105.9,2.0,1,2005.0,19.0,0,0,2,4.11,2086000.0,11200.0,19697.83,6.44,-4.36,2021-02-24
PROP-00338,Menlyn,Townhouse,148.7,3.0,2,1977.0,47.0,1,0,3,0.64,1324000.0,9100.0,8903.83,8.25,-2.55,2024-01-02
PROP-01773,Rosebank,House,257.0,3.0,2,2012.0,12.0,1,0,2,1.0,4901000.0,26800.0,19070.04,6.56,-4.24,2020-04-30
PROP-00720,Umhlanga,House,222.3,3.0,2,1996.0,28.0,1,0,2,2.11,4735000.0,16300.0,21300.04,4.13,-6.67,2024-05-13
PROP-01749,Rosebank,Apartment,124.8,2.0,1,2019.0,5.0,0,0,3,2.19,2261000.0,14400.0,18116.99,7.64,-3.16,2023-08-04
PROP-00296,Sandton,Apartment,150.3,3.0,2,2019.0,5.0,0,0,2,3.01,3216000.0,17700.0,21397.21,6.6,-4.2,2021-11-21
PROP-01726,Soweto,House,272.6,3.0,2,2012.0,12.0,1,1,1,4.21,1886000.0,7600.0,6918.56,4.84,-5.96,2020-07-16
PROP-01017,Waterfront,Duplex,209.0,3.0,2,2006.0,18.0,1,0,1,1.67,7877000.0,42400.0,37689.0,6.46,-4.34,2020-04-29
PROP-01276,Umhlanga,Apartment,112.3,2.0,1,1998.0,26.0,0,0,2,2.05,1829000.0,9800.0,16286.73,6.43,-4.37,2023-10-01
PROP-01751,Soweto,Duplex,120.0,2.0,2,2013.0,11.0,1,0,1,1.26,800000.0,4500.0,6666.67,6.75,-4.05,2021-07-12
PROP-01486,Port Elizabeth,House,339.7,4.0,2,1991.0,33.0,0,1,3,1.98,2907000.0,12400.0,8557.55,5.12,-5.68,2021-11-25
PROP-00456,Midrand,Townhouse,160.5,4.0,3,2023.0,1.0,1,0,1,2.27,1708000.0,11300.0,10641.74,7.94,-2.86,2023-11-17
PROP-00816,Umhlanga,Townhouse,120.3,2.0,1,2020.0,4.0,1,0,3,0.92,1581000.0,15200.0,13142.14,11.54,0.74,2022-08-21
PROP-00270,Rosebank,House,359.8,5.0,3,2008.0,16.0,0,1,3,0.66,8555000.0,41100.0,23777.1,5.77,-5.03,2020-12-20
PROP-00996,Sandton,Apartment,70.7,2.0,1,2019.0,5.0,0,0,2,3.38,2004000.0,10700.0,28345.12,6.41,-4.39,2020-04-17
PROP-00202,Rosebank,Commercial,316.5,1.0,1,1983.0,41.0,1,0,2,3.44,5691000.0,25400.0,17981.04,5.36,-5.44,2019-11-24
PROP-00162,Waterfront,Townhouse,132.4,3.0,2,1972.0,52.0,1,0,1,1.91,4887000.0,28000.0,36910.88,6.88,-3.92,2022-05-23
PROP-01580,Menlyn,Apartment,74.2,3.0,2,2005.0,19.0,0,0,1,0.73,973000.0,5200.0,13113.21,6.41,-4.39,2024-05-12
PROP-00730,Umhlanga,Townhouse,160.4,2.0,1,2020.0,4.0,1,0,1,3.2,2330000.0,13800.0,14526.18,7.11,-3.69,2019-08-23
PROP-00402,Umhlanga,House,395.0,3.0,2,2012.0,12.0,0,0,2,3.2,5561000.0,26000.0,14078.48,5.61,-5.19,2023-07-10
PROP-00703,Bloemfontein,Apartment,66.4,3.0,2,1980.0,44.0,0,0,1,1.48,416000.0,2500.0,6265.06,7.21,-3.59,2023-04-18
PROP-01501,Umhlanga,Duplex,250.7,3.0,2,2010.0,14.0,1,1,1,1.24,3942000.0,16500.0,15723.97,5.02,-5.78,2021-02-10
PROP-01846,Port Elizabeth,House,343.0,4.0,3,1989.0,35.0,1,0,1,1.73,2232000.0,10900.0,6507.29,5.86,-4.94,2021-03-30
PROP-01796,Cape Town CBD,House,225.5,3.0,2,2016.0,8.0,0,0,1,0.2,4932000.0,22600.0,21871.4,5.5,-5.3,2022-10-25
PROP-01130,Rosebank,Apartment,86.1,2.0,1,2012.0,12.0,0,0,1,3.47,1317000.0,8700.0,15296.17,7.93,-2.87,2021-09-19
PROP-00566,Stellenbosch,House,438.9,4.0,2,2004.0,20.0,1,0,2,2.06,5763000.0,25200.0,13130.55,5.25,-5.55,2020-10-29
PROP-01414,Port Elizabeth,House,280.9,4.0,2,2022.0,2.0,1,1,2,0.46,2936000.0,14600.0,10452.12,5.97,-4.83,2023-03-27
PROP-01022,Fourways,Duplex,139.0,3.0,2,2016.0,8.0,1,1,2,1.63,2628000.0,11200.0,18906.47,5.11,-5.69,2021-04-02
PROP-01026,Menlyn,House,182.8,4.0,2,2022.0,2.0,0,0,3,4.62,2686000.0,15000.0,14693.65,6.7,-4.1,2020-12-26
PROP-01412,Midrand,House,226.5,5.0,3,2007.0,17.0,1,0,3,3.74,2710000.0,12900.0,11964.68,5.71,-5.09,2021-02-01
PROP-01896,Khayelitsha,House,184.2,3.0,2,2004.0,20.0,0,0,3,3.87,819000.0,5300.0,4446.25,7.77,-3.03,2022-01-31
PROP-01586,Durban North,House,242.5,3.0,2,1987.0,37.0,1,0,3,4.74,2754000.0,15300.0,11356.7,6.67,-4.13,2019-12-09
PROP-01105,Menlyn,Townhouse,140.2,2.0,1,2019.0,5.0,1,0,1,4.3,1397000.0,9300.0,9964.34,7.99,-2.81,2022-09-22
PROP-00206,Waterfront,Apartment,135.3,2.0,1,1994.0,30.0,0,0,2,2.18,4285000.0,25700.0,31670.36,7.2,-3.6,2020-08-25
PROP-00035,Khayelitsha,Townhouse,173.2,2.0,1,2014.0,10.0,0,0,1,1.86,685000.0,3600.0,3954.97,6.31,-4.49,2022-07-26
PROP-00776,Durban North,Townhouse,149.4,4.0,2,1985.0,39.0,1,0,2,0.18,1833000.0,9500.0,12269.08,6.22,-4.58,2023-02-01
PROP-00509,Port Elizabeth,House,200.4,4.0,3,2022.0,2.0,1,0,1,2.7,1878000.0,9300.0,9371.26,5.94,-4.86,2019-07-13
PROP-01452,Stellenbosch,Apartment,98.2,2.0,1,1997.0,27.0,0,0,3,3.43,1648000.0,7300.0,16782.08,5.32,-5.48,2019-08-20
PROP-01479,Soweto,Apartment,98.1,1.0,1,2022.0,2.0,0,0,2,3.35,415000.0,3400.0,4230.38,9.83,-0.97,2020-10-22
PROP-01991,Port Elizabeth,Duplex,192.1,3.0,2,1974.0,50.0,0,1,3,0.48,1769000.0,6700.0,9208.75,4.54,-6.26,2022-03-20
PROP-01391,Midrand,Apartment,143.4,1.0,1,2017.0,7.0,0,0,2,3.6,988000.0,6800.0,6889.82,8.26,-2.54,2019-07-14
PROP-00092,Fourways,House,290.5,4.0,2,1975.0,49.0,0,1,3,0.76,4483000.0,17600.0,15432.01,4.71,-6.09,2023-10-27
